Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME
,10,21,38.7,0.0,36,16.2,0.1,137,59.7,0.2,7,1,0.1V,,,"(4,147)",CENTRAL NAGANO PREF
,10,24,03.0,,4,46.3,,153,50.5,,64,,5.2B,,,"(9,   )","NEW IRELAND, P.N.G.      USGS"
,10,35,59.4,0.3,33,01.8,1.6,142,05.7,2.5,0,,3.5V,,,"(8,329)",FAR E OFF IZU ISLANDS
,10,39,36.1,0.1,38,22.5,0.3,142,13.0,0.6,33,2,1.2V,,,"(2, 65)",E OFF MIYAGI PREF
,10,40,00.5,,37,50.1,,73,16.6,,17,,6.0B,5.2S,,"(9,   )",NEAR COAST OF CEN. CHILE USGS
,10,41,02.1,0.0,35,32.2,0.1,139,00.3,0.2,21,1,0.1V,,,"(4,152)",EASTERN YAMANASHI PREF
,10,41,50.2,0.0,32,37.1,0.2,132,09.4,0.1,35,1,0.8V,,,"(7,300)",HYUGANADA REGION
,10,43,04.3,0.2,41,12.1,0.6,141,59.0,1.5,28,4,1.1V,,,"(2, 60)",E OFF AOMORI PREF
,10,56,02.8,0.1,39,27.7,0.4,141,16.3,0.6,24,1,2.0V,,,"(2, 49)",SOUTHERN IWATE PREF
,10,59,55.9,0.0,34,51.8,0.2,137,44.4,0.1,30,1,0.6V,,,"(4,158)",SW SHIZUOKA PREF
,11,01,56.2,0.0,36,07.4,0.1,139,12.7,0.1,12,1,0.4V,,,"(3, 90)",WESTERN SAITAMA PREF
,11,03,52.3,0.0,33,32.1,0.1,130,26.7,0.0,15,0,0.1V,,,"(7,262)",CENTRAL FUKUOKA PREF
,11,13,09.3,0.1,33,52.0,0.2,135,25.6,0.2,43,1,0.1V,,,"(5,191)",CENTRAL WAKAYAMA PREF
,11,18,42.3,0.1,34,56.5,0.5,139,19.9,0.7,14,2,0.7V,,,"(3,100)",E OFF IZU PENINSULA
,11,21,31.8,0.0,39,02.8,0.1,140,51.6,0.1,7,1,2.2V,,,"(2, 49)",SOUTHERN IWATE PREF
,11,22,33.0,0.0,34,09.1,0.0,135,10.6,0.1,7,0,2.2V,,1,"(5,190)",NW WAKAYAMA PREF
,11,29,23.0,0.3,34,35.6,1.6,140,36.4,1.0,53,3,1.2V,,,"(3,108)",SE OFF BOSO PENINSULA
,11,30,44.9,0.1,31,47.1,0.3,131,51.4,0.5,12,3,1.2V,,,"(7,300)",HYUGANADA REGION
,11,40,16.4,0.2,42,25.3,0.4,139,07.2,1.1,11,,1.2v,,,"(1, 18)",SW OFF HOKKAIDO
,11,44,39.0,0.1,36,17.8,0.3,140,53.8,0.8,43,1,1.0V,,,"(3,111)",E OFF IBARAKI PREF
,11,48,34.9,0.0,36,18.5,0.1,137,59.6,0.4,7,1,0.1V,,,"(4,147)",CENTRAL NAGANO PREF
,12,05,18.9,0.0,34,13.6,0.1,135,10.4,0.1,4,1,0.2V,,,"(5,190)",NW WAKAYAMA PREF
,12,14,12.8,0.0,41,34.8,0.4,142,09.7,0.5,45,3,1.8V,,,"(2, 60)",E OFF AOMORI PREF
,12,15,24.2,0.1,38,54.4,0.4,142,31.0,0.8,30,3,1.2V,,,"(2, 65)",E OFF MIYAGI PREF
,12,22,12.1,0.0,33,32.1,0.2,135,33.0,0.1,10,1,0.7V,,,"(5,192)",SOUTHERN WAKAYAMA PREF
,12,28,59.9,0.1,28,38.7,0.6,129,34.7,0.6,13,3,2.1v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,12,29,56.7,0.0,35,29.5,0.2,138,56.4,0.2,24,1,0.7V,,,"(4,152)",EASTERN YAMANASHI PREF
,12,32,43.3,0.1,42,07.6,0.3,139,16.1,0.4,10,1,0.6V,,,"(1, 18)",SW OFF HOKKAIDO
,12,34,22.6,0.1,42,07.1,0.2,139,15.5,0.6,10,1,0.9V,,,"(1, 18)",SW OFF HOKKAIDO
,12,36,26.6,0.2,41,50.4,0.5,139,26.9,0.8,0,,0.5V,,,"(1, 18)",SW OFF HOKKAIDO
,12,36,39.1,0.2,42,32.6,0.4,142,38.0,0.6,29,2,0.2V,,,"(1, 12)",HIDAKA REGION
,12,41,38.3,0.2,25,25.3,1.0,124,49.9,0.5,17,,2.2V,,,"(7,288)",NW OFF MIYAKOJIMA ISLAND
,12,42,03.8,0.0,39,02.7,0.1,140,51.6,0.1,7,1,1.0V,,,"(2, 49)",SOUTHERN IWATE PREF
,12,42,05.1,0.1,29,24.1,0.9,130,28.2,1.4,73,4,,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,12,42,07.4,0.1,26,10.5,1.1,129,35.7,0.8,46,,2.6V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,12,42,31.0,0.0,33,32.3,0.0,130,26.7,0.0,14,0,0.0V,,,"(7,262)",CENTRAL FUKUOKA PREF
,12,43,18.4,0.0,28,56.4,0.1,129,52.7,0.4,22,2,1.8v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,12,44,40.0,0.6,33,02.5,1.6,142,31.7,3.3,73,,3.4V,,,"(8,329)",FAR E OFF IZU ISLANDS
,12,48,05.6,0.1,34,35.3,0.2,136,14.0,0.3,41,1,0.0V,,,"(5,198)",NORTHERN MIE PREF
,12,52,56.3,0.0,38,59.5,0.1,140,50.1,0.1,6,1,0.8V,,,"(2, 49)",SOUTHERN IWATE PREF
,13,00,25.9,0.9,33,15.8,4.3,142,32.8,4.4,87,,2.9V,,,"(8,329)",FAR E OFF IZU ISLANDS
,13,03,27.7,0.2,42,00.7,1.0,142,35.1,1.3,53,2,1.2V,,,"(1, 30)",S OFF URAKAWA
,13,03,29.9,0.2,28,03.4,1.2,129,32.1,0.8,26,4,1.9v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,13,04,56.8,0.1,39,22.8,0.4,141,02.1,0.5,97,2,1.2V,,,"(2, 49)",SOUTHERN IWATE PREF
,13,07,21.9,0.0,39,02.9,0.2,140,51.4,0.2,5,1,0.5V,,,"(2, 49)",SOUTHERN IWATE PREF
,13,20,55.5,0.0,35,17.6,0.1,135,38.0,0.1,7,1,0.6V,,,"(5,183)",MID KYOTO PREF
,13,22,21.7,0.0,35,01.7,0.2,136,51.2,0.2,11,1,0.8V,,,"(4,161)",CENTRAL AICHI PREF
,13,22,30.4,0.1,30,35.3,0.3,131,26.7,0.7,27,1,1.2v,,,"(7,298)",NEAR TANEGASHIMA ISLAND
,13,28,30.3,0.1,38,13.3,0.5,142,12.8,0.7,33,2,1.4V,,,"(2, 65)",E OFF MIYAGI PREF
,13,41,38.4,0.2,34,33.4,1.1,140,39.3,0.7,55,2,1.5V,,,"(3,108)",SE OFF BOSO PENINSULA
,13,55,16.0,0.1,39,06.5,0.2,142,20.8,0.6,31,1,1.1V,,,"(2, 62)",E OFF IWATE PREF
,14,02,53.5,0.0,33,46.7,0.1,132,18.2,0.2,49,1,0.5V,,,"(6,244)",IYONADA SETONAIKAI
,14,06,51.4,0.0,31,33.7,0.0,130,37.0,0.1,8,1,1.2V,,,"(7,274)",NEAR KAGOSHIMA CITY
,14,08,15.4,0.0,35,56.1,0.1,137,39.5,0.1,9,1,0.7V,,,"(4,148)",WESTERN NAGANO PREF
,14,12,08.3,0.0,38,57.9,0.2,141,43.6,0.4,62,1,1.4V,,,"(2, 50)",NORTHERN MIYAGI PREF
29,14,28,40.9,0.0,30,22.8,0.4,130,49.0,0.4,10,,0.9v,,,"(7,298)",NEAR TANEGASHIMA ISLAND
,14,38,12.0,0.0,34,44.0,0.1,137,07.9,0.1,8,1,0.5V,,,"(4,162)",MIKAWA BAY REGION
,14,42,12.7,0.1,40,21.1,0.3,142,05.0,0.6,50,1,3.7V,,1,"(2, 61)",NE OFF IWATE PREF
,14,47,43.4,0.1,34,51.9,0.2,137,53.6,0.3,32,1,0.4V,,,"(4,158)",SW SHIZUOKA PREF
,14,47,58.9,0.3,25,50.4,1.0,128,30.2,1.1,24,4,,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,14,55,29.4,0.1,32,25.7,0.2,131,46.4,0.5,45,1,1.0V,,,"(7,300)",HYUGANADA REGION
,15,01,08.2,0.0,39,52.4,0.1,140,30.8,0.1,6,1,0.5V,,,"(2, 46)",NORTHERN AKITA PREF
,15,14,52.0,0.2,28,04.9,1.1,129,24.5,1.0,21,3,2.3V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,15,23,19.3,0.1,38,43.0,0.2,141,58.0,0.7,50,2,0.4V,,,"(2, 66)",KINKAZAN REGION
,15,35,13.4,0.2,40,50.4,0.3,142,50.2,0.7,12,2,2.1V,,,"(2, 60)",E OFF AOMORI PREF
,15,50,47.1,0.2,36,41.2,0.5,141,13.1,1.0,45,2,1.2V,,,"(3,111)",E OFF IBARAKI PREF
,16,14,28.3,0.1,36,42.3,0.4,141,12.2,0.9,50,2,0.9V,,,"(3,111)",E OFF IBARAKI PREF
,16,17,36.2,0.1,37,19.3,0.3,140,55.0,0.7,90,1,1.4V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,16,18,06.8,0.1,36,32.1,0.2,140,30.4,0.4,65,1,1.0V,,,"(3, 86)",NORTHERN IBARAKI PREF
,16,30,00.9,0.0,34,03.9,0.1,135,15.9,0.1,10,1,0.1V,,,"(5,190)",NW WAKAYAMA PREF
,16,39,12.2,0.3,24,14.3,1.1,125,09.9,0.8,0,,2.7V,,,"(7,293)",NEAR MIYAKOJIMA ISLAND
,16,39,35.1,0.2,24,22.7,1.6,125,07.9,0.8,59,,2.1V,,,"(7,293)",NEAR MIYAKOJIMA ISLAND
,16,51,43.6,0.0,39,52.0,0.1,140,23.3,0.1,3,2,0.4V,,,"(2, 46)",NORTHERN AKITA PREF
,16,58,59.6,0.1,39,58.1,0.3,141,58.2,0.5,36,1,0.0v,,,"(2, 48)",NORTHERN IWATE PREF
,17,01,51.7,0.1,39,03.6,0.3,140,54.6,0.3,6,1,0.4v,,,"(2, 49)",SOUTHERN IWATE PREF
,17,12,24.9,0.1,28,04.4,0.6,129,02.3,1.0,45,1,1.6v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,17,15,00.1,0.1,36,36.3,0.2,141,00.6,0.6,46,1,3.3V,,1,"(3,111)",E OFF IBARAKI PREF       NPS
,17,16,26.3,0.0,35,23.6,0.1,135,52.6,0.1,15,1,0.7V,,,"(5,196)",NW SHIGA PREF
,17,19,51.8,0.0,36,51.3,0.1,137,10.1,0.2,14,1,0.8V,,,"(4,166)",TOYAMA BAY REGION
,17,24,45.5,0.0,32,05.0,0.1,129,53.0,0.3,10,2,1.0V,,,"(7,283)",W OFF AMAKUSA ISLAND
,17,27,52.0,0.4,33,54.2,2.1,136,57.1,1.4,73,4,2.9V,,,"(5,208)",SE OFF KII PENINSULA
,17,28,46.9,0.4,35,24.9,1.4,139,49.9,1.8,79,4,0.8V,,,"(3, 96)",TOKYO BAY REGION
,17,33,34.5,0.0,28,04.1,0.1,129,03.9,0.2,45,0,0.8v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,17,35,56.2,0.0,34,07.1,0.2,135,22.1,0.1,7,1,0.2V,,,"(5,189)",NE WAKAYAMA PREF
,17,37,36.9,0.1,43,59.3,1.3,144,56.3,1.3,38,,1.3V,,,"(1,  5)",SHIRETOKO PENINSULA REG
,17,47,00.1,0.1,39,38.7,0.3,142,01.9,0.6,30,1,0.3V,,,"(2, 48)",NORTHERN IWATE PREF
,17,53,34.5,0.3,23,17.2,1.4,125,08.9,1.0,44,,,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,17,56,51.2,0.0,37,04.1,0.1,139,02.7,0.1,4,1,1.4V,,,"(4,132)",MID NIIGATA PREF
,17,59,20.5,0.2,36,41.6,0.5,141,15.3,1.6,42,4,0.5V,,,"(3,111)",E OFF IBARAKI PREF
,18,08,27.6,0.2,36,14.7,0.6,141,04.1,1.3,45,3,0.5V,,,"(3,111)",E OFF IBARAKI PREF
,18,08,55.6,0.1,38,23.2,0.3,142,13.6,0.6,32,2,1.3V,,,"(2, 65)",E OFF MIYAGI PREF
,18,08,56.4,0.4,33,06.2,1.1,142,32.0,1.9,71,,3.3V,,,"(8,329)",FAR E OFF IZU ISLANDS
,18,10,00.1,0.1,27,22.0,0.4,129,21.0,0.6,18,3,1.1v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,18,18,40.3,0.3,33,04.7,0.7,142,18.4,1.6,12,,3.4V,,,"(8,329)",FAR E OFF IZU ISLANDS
,18,19,06.4,0.5,44,08.3,2.7,148,01.0,3.6,98,,2.5V,,,"(1, 25)",SE OFF ETOROFU
,18,20,32.3,0.0,33,56.2,0.2,135,28.2,0.2,47,1,0.9V,,,"(5,191)",CENTRAL WAKAYAMA PREF
,18,21,42.4,0.2,38,55.2,0.5,142,29.5,1.0,31,4,,,,"(2, 65)",E OFF MIYAGI PREF
,18,23,04.2,0.0,35,50.1,0.0,138,01.3,0.1,10,0,0.1V,,,"(4,150)",AKAISHI MOUNTAINS REG
,18,26,45.5,0.1,24,20.1,0.6,123,34.3,0.4,17,2,1.4v,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,18,26,46.2,0.2,34,16.0,0.9,140,59.9,1.2,39,2,2.9V,,,"(3,106)",FAR S OFF BOSO PENINSULA
,18,30,26.4,0.0,34,11.9,0.1,135,03.3,0.1,9,1,0.5V,,,"(5,190)",NW WAKAYAMA PREF
,18,34,57.8,0.1,26,01.2,0.9,129,25.9,0.6,46,,2.9V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,18,37,11.1,0.2,38,18.0,0.8,140,38.0,1.9,33,2,1.2V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,18,37,23.5,0.1,42,34.2,0.2,145,21.1,0.8,20,,0.9v,,,"(1, 27)",OFF NEMURO PENINSULA
,18,39,36.9,0.1,26,01.9,0.9,129,26.1,0.6,46,,3.4V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,18,43,49.2,0.1,26,00.4,1.2,129,25.8,0.8,46,,3.1V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,18,49,54.8,0.0,34,11.9,0.1,135,21.2,0.1,7,1,0.5v,,,"(5,189)",NE WAKAYAMA PREF
,18,50,36.6,0.0,34,55.1,0.1,135,22.9,0.1,7,1,0.6V,,,"(5,187)",SE HYOGO PREF
,18,51,51.2,0.2,43,04.7,0.8,144,20.2,0.7,18,2,1.2V,,,"(1,  8)",KUSHIRO REGION
,18,53,01.0,0.2,37,26.6,0.6,141,46.8,1.0,35,5,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,18,53,42.1,0.1,33,47.7,0.2,140,13.1,0.9,28,3,1.8V,,,"(3,106)",FAR S OFF BOSO PENINSULA
,19,01,58.8,0.0,36,39.4,0.0,139,31.1,0.1,9,1,0.6V,,,"(3, 83)",TOCHIGI GUNMA BORDER
,19,03,12.4,0.0,33,40.9,0.2,132,23.7,0.2,42,1,0.1V,,,"(6,244)",IYONADA SETONAIKAI
,19,06,38.6,0.2,33,11.7,0.6,140,27.7,2.8,61,5,2.5V,,,"(8,330)",E OFF HACHIJOJIMA ISLAND
,19,07,59.8,0.0,37,03.7,0.1,139,23.3,0.1,7,1,0.7V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,19,14,13.7,0.2,43,43.8,0.7,147,13.4,1.0,42,,3.0V,,,"(1, 26)",E OFF HOKKAIDO
,19,20,01.9,0.0,32,26.9,0.1,130,28.6,0.1,12,1,0.5V,,,"(7,268)",AMAKUSA REGION
,19,22,20.4,0.0,35,12.3,0.1,137,42.6,0.1,18,1,0.9V,,,"(4,149)",SOUTHERN NAGANO PREF
,19,23,04.9,0.0,24,19.3,0.5,123,34.3,0.3,17,1,2.1V,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,19,24,23.3,0.1,24,05.7,0.5,121,46.8,0.5,58,1,,,,"(8,311)",TAIWAN REGION
,19,24,23.9,0.0,35,50.9,0.1,137,45.6,0.1,10,1,0.2V,,,"(4,149)",SOUTHERN NAGANO PREF
,19,24,58.1,0.1,24,20.3,0.5,123,34.5,0.3,17,2,1.0v,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,19,38,56.6,0.0,34,55.2,0.2,137,31.0,0.1,38,1,0.1V,,,"(4,160)",NE AICHI PREF
,19,43,19.7,0.3,31,11.6,1.3,138,14.4,0.7,50,,3.0V,,,"(8,331)",NEAR TORISHIMA IS
,19,50,48.9,0.0,39,51.9,0.1,140,23.1,0.1,2,1,0.0V,,,"(2, 46)",NORTHERN AKITA PREF
,19,58,31.4,0.1,42,50.4,0.6,145,00.8,0.6,48,1,1.2V,,,"(1, 27)",OFF NEMURO PENINSULA
,19,59,37.8,0.0,24,18.9,0.4,123,34.6,0.3,19,1,3.4V,3.5d,1,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,20,00,06.5,0.1,36,40.3,0.5,141,05.5,1.1,39,2,0.9V,,,"(3,111)",E OFF IBARAKI PREF
,20,00,50.7,0.0,30,00.8,0.6,130,00.4,0.9,18,,1.2v,,,"(7,285)",NEAR TOKARA ISLANDS
,20,05,05.6,0.0,36,02.0,0.1,137,50.1,0.1,5,1,0.4V,,,"(4,147)",CENTRAL NAGANO PREF
,20,11,16.4,0.0,38,55.2,0.1,140,50.8,0.1,6,1,0.1V,,,"(2, 50)",NORTHERN MIYAGI PREF
,20,11,46.8,0.1,38,04.2,0.7,141,50.7,1.3,43,1,0.2v,,,"(2, 68)",SE OFF MIYAGI PREF
,20,14,22.5,0.0,24,20.1,0.4,123,34.5,0.3,18,1,1.8V,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,20,21,43.8,0.0,38,58.8,0.2,140,52.8,0.1,7,1,0.2V,,,"(2, 49)",SOUTHERN IWATE PREF
,20,32,54.7,0.1,37,25.9,0.5,141,43.6,1.0,43,4,1.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,20,33,03.1,0.3,25,24.9,1.2,124,49.2,0.6,16,,2.2V,,,"(7,288)",NW OFF MIYAKOJIMA ISLAND
,20,33,33.2,0.1,35,46.5,0.4,139,51.9,0.9,96,1,1.0V,,,"(3, 91)",TOKYO PREF
,20,34,06.8,0.2,24,37.5,1.4,125,10.7,0.6,45,3,2.6V,,,"(7,293)",NEAR MIYAKOJIMA ISLAND
,20,36,08.6,0.1,40,10.5,0.2,139,18.9,0.6,21,1,0.9V,,,"(2, 58)",W OFF AKITA PREF
,20,46,57.6,0.0,39,01.5,0.1,140,51.8,0.2,6,1,0.4V,,,"(2, 49)",SOUTHERN IWATE PREF
,20,48,11.8,0.7,48,03.9,4.8,155,23.7,6.3,30,,5.7D,6.0V,,"(8,400)",FAR FIELD                NPS
,20,50,29.5,0.1,36,29.6,0.6,140,01.5,0.6,11,1,0.9V,,,"(3, 85)",SOUTHERN TOCHIGI PREF
,21,00,43.1,0.0,32,38.2,0.2,132,19.8,0.1,23,1,0.9V,,,"(7,300)",HYUGANADA REGION
,21,00,52.6,0.1,24,20.4,0.9,123,34.6,0.3,18,1,0.9v,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,21,02,10.5,0.0,34,47.4,0.0,134,08.7,0.0,13,0,0.7V,,,"(6,229)",OKAYAMA PREF
,21,06,55.0,0.0,34,42.8,0.0,132,00.7,0.1,9,0,1.7V,,,"(6,225)",SW SHIMANE PREF
,21,07,06.2,0.1,24,32.4,1.2,122,33.1,0.4,97,2,2.0V,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,21,08,56.2,0.2,32,00.9,0.5,132,25.1,0.7,16,3,1.6V,,,"(7,300)",HYUGANADA REGION
,21,09,16.6,0.0,35,19.1,0.0,133,17.8,0.0,5,0,0.1v,,,"(6,222)",WESTERN TOTTORI PREF
,21,12,27.9,0.2,43,28.3,1.0,146,01.6,1.2,00,2,1.4V,,,"(1, 23)",NEAR KUNASHIRI ISLAND
,21,19,37.4,0.1,26,01.3,0.9,129,26.2,0.6,46,,3.8V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,21,21,33.8,0.0,39,52.1,0.1,140,23.2,0.1,4,1,0.4V,,,"(2, 46)",NORTHERN AKITA PREF
,21,22,48.3,0.0,34,49.1,0.2,138,24.0,0.2,19,1,0.7V,,,"(4,173)",SOUTHERN SURUGA BAY REG
,21,25,49.7,0.0,31,56.3,0.1,131,04.9,0.2,7,1,0.5V,,,"(7,277)",SOUTHERN MIYAZAKI PREF
,21,27,45.3,0.0,38,03.1,0.1,140,31.3,0.1,7,1,1.0V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,21,37,21.8,0.2,37,08.9,0.5,141,39.7,1.2,38,3,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,21,39,00.0,0.0,39,52.1,0.1,140,23.1,0.1,4,1,1.4V,,,"(2, 46)",NORTHERN AKITA PREF
,21,43,24.8,0.2,25,59.0,2.1,129,25.1,1.2,44,,2.3v,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,21,44,01.9,0.2,25,59.9,1.6,129,24.0,1.0,44,,2.2V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,21,47,45.3,0.1,31,58.5,0.3,131,47.6,0.7,35,1,1.9V,,,"(7,300)",HYUGANADA REGION
,21,50,37.3,0.0,32,48.2,0.1,130,44.2,0.1,12,1,0.8V,,,"(7,269)",NW KUMAMOTO PREF
,21,55,34.4,,17,47.5,,173,33.1,,48,,5.1B,,,"(9,   )",TONGA                    USGS
,22,00,53.8,0.0,39,00.9,0.3,140,52.6,0.3,5,1,0.3V,,,"(2, 49)",SOUTHERN IWATE PREF
,22,02,54.6,0.1,40,43.9,0.2,140,28.6,0.4,14,1,0.4V,,,"(2, 44)",WESTERN AOMORI PREF
,22,18,27.8,0.0,42,34.0,0.3,140,25.1,0.3,9,1,0.3V,,,"(1, 16)",OSHIMA PEN REG HOKKAIDO
29,22,18,49.1,0.1,26,00.8,0.9,129,26.3,0.6,44,,2.8V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,22,21,32.5,0.1,40,24.7,0.3,139,02.8,0.8,26,3,1.3V,,,"(2, 59)",W OFF AOMORI PREF
,22,22,51.0,0.1,37,15.1,0.1,136,41.9,0.4,7,1,0.5V,,,"(4,167)",OFF NOTO PENINSULA
,22,22,57.5,0.0,39,54.1,0.1,140,22.1,0.2,7,1,0.7V,,,"(2, 46)",NORTHERN AKITA PREF
,22,24,17.0,0.4,37,39.4,1.0,141,53.0,1.8,30,,,,,"(2, 69)",E OFF FUKUSHIMA PREF
,22,29,21.8,0.1,38,03.8,0.3,141,49.3,0.6,43,1,0.5V,,,"(2, 68)",SE OFF MIYAGI PREF
,22,32,14.3,0.1,26,01.6,0.9,129,26.7,0.6,44,,2.9V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,22,34,29.2,0.0,33,21.2,0.1,132,32.7,0.1,45,0,0.8V,,,"(6,235)",SW EHIME PREF
,22,40,25.7,0.0,34,24.5,0.1,135,52.8,0.2,7,1,0.2V,,,"(5,194)",NORTHERN NARA PREF
,22,40,57.7,0.0,34,59.4,0.1,135,38.6,0.1,9,1,0.2V,,,"(5,184)",KYOTO OSAKA BORDER REG
,22,48,08.6,0.3,34,52.4,0.9,139,55.5,1.2,55,3,0.9V,,,"(3,108)",SE OFF BOSO PENINSULA
,22,51,00.5,0.2,23,43.7,1.1,125,32.6,0.8,85,,2.0V,,,"(7,293)",NEAR MIYAKOJIMA ISLAND
,22,55,54.2,0.0,36,53.1,0.1,137,03.9,0.2,10,1,0.3V,,,"(4,166)",TOYAMA BAY REGION
,22,57,14.6,0.3,43,55.2,1.2,147,57.2,1.6,0,,3.8V,,,"(1, 25)",SE OFF ETOROFU
,22,59,45.1,0.3,43,56.9,1.4,147,57.7,1.9,0,,3.9V,,,"(1, 25)",SE OFF ETOROFU
,23,05,16.0,0.2,35,51.0,0.6,139,31.9,0.8,86,2,1.2V,,,"(3, 89)",EASTERN SAITAMA PREF
,23,06,29.9,0.0,39,52.1,0.1,140,23.1,0.1,6,1,0.2V,,,"(2, 46)",NORTHERN AKITA PREF
,23,09,13.2,0.1,23,41.2,0.7,125,32.9,0.5,76,,1.8v,,,"(7,293)",NEAR MIYAKOJIMA ISLAND
,23,13,01.6,0.2,25,59.1,2.0,129,25.3,1.1,43,,,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,23,13,13.3,0.1,24,42.3,0.8,125,09.6,0.4,43,2,1.2V,,,"(7,293)",NEAR MIYAKOJIMA ISLAND
,23,14,14.2,0.1,38,23.9,0.3,142,18.2,0.5,34,3,0.8V,,,"(2, 65)",E OFF MIYAGI PREF
,23,19,46.5,0.7,43,55.4,4.3,147,59.8,4.3,9,,2.2v,,,"(1, 25)",SE OFF ETOROFU
,23,22,33.4,0.1,39,54.7,0.2,142,19.7,0.6,30,1,1.3V,,,"(2, 62)",E OFF IWATE PREF
,23,27,22.6,0.0,43,15.5,0.2,143,15.0,0.1,8,1,0.1V,,,"(1,  9)",TOKACHI REGION
,23,29,53.2,0.0,33,33.3,0.3,134,39.1,0.2,14,2,0.5V,,,"(6,249)",SE OFF SHIKOKU
,23,39,32.3,0.3,21,56.9,1.2,121,31.6,0.9,0,,3.9V,,,"(8,311)",TAIWAN REGION
,23,40,45.0,0.4,33,00.4,2.9,142,31.5,3.6,63,,3.0V,,,"(8,329)",FAR E OFF IZU ISLANDS
,23,41,36.1,0.2,29,44.9,0.7,131,38.7,1.2,58,5,2.3v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,23,42,54.6,0.5,32,58.5,1.6,142,36.5,2.5,57,,3.1V,,,"(8,329)",FAR E OFF IZU ISLANDS
,23,45,45.6,0.0,35,10.2,0.1,135,32.7,0.1,14,1,0.1V,,,"(5,183)",MID KYOTO PREF
,23,49,48.2,0.0,35,04.7,0.1,135,50.6,0.2,12,1,0.1V,,,"(5,183)",MID KYOTO PREF
,23,51,36.7,0.1,41,43.2,1.3,144,28.1,0.3,27,2,1.3V,,,"(1, 28)",SE OFF TOKACHI
,23,52,21.5,0.1,38,23.0,0.3,141,12.0,0.4,74,1,0.5V,,,"(2, 67)",SENDAI BAY REGION
,23,57,08.6,0.1,36,27.6,0.3,141,00.4,0.9,41,1,1.2V,,,"(3,111)",E OFF IBARAKI PREF
,23,59,33.0,0.3,36,26.8,0.8,142,17.7,1.4,22,,2.2V,,,"(3,112)",FAR E OFF IBARAKI PREF
30,00,00,21.4,0.0,38,49.0,0.1,140,47.7,0.1,2,1,0.5V,,,"(2, 50)",NORTHERN MIYAGI PREF
,00,04,40.8,0.0,34,02.4,0.0,135,15.9,0.1,5,1,0.3V,,,"(5,190)",NW WAKAYAMA PREF
,00,11,45.7,0.0,24,23.2,0.3,123,48.9,0.2,6,2,0.8v,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,00,13,27.5,0.0,34,11.1,0.0,135,10.9,0.1,4,0,0.1V,,,"(5,190)",NW WAKAYAMA PREF
,00,17,42.9,0.1,39,32.1,0.5,141,23.3,1.0,06,1,0.5V,,,"(2, 49)",SOUTHERN IWATE PREF
,00,20,06.3,0.0,41,54.7,0.1,139,53.6,0.2,11,2,1.2V,,,"(1, 18)",SW OFF HOKKAIDO
,00,20,42.4,0.1,43,34.7,0.3,141,39.5,0.4,0,,0.5V,,,"(1,  3)",KAMIKAWA-SORACHI REGION
,00,20,59.7,0.1,35,57.1,0.4,139,53.6,0.5,05,1,1.0V,,,"(3, 88)",SW IBARAKI PREF
