Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME
,18,38,56.0,0.1,35,47.0,0.4,141,01.1,0.7,34,1,1.7V,,,"(3,110)",NEAR CHOSHI CITY
,18,43,32.1,0.0,43,41.6,0.2,141,38.5,0.4,0,,1.0V,,,"(1,  3)",KAMIKAWA-SORACHI REGION
,18,44,31.1,0.1,27,23.0,1.3,128,53.8,2.0,29,3,1.1v,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,18,48,01.2,0.1,27,21.4,0.8,128,56.3,1.2,24,2,1.4v,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,18,49,03.0,0.2,36,06.7,0.5,140,59.5,1.3,28,3,1.2V,,,"(3,111)",E OFF IBARAKI PREF
,18,50,03.1,0.0,38,19.1,0.1,140,42.2,0.2,12,1,1.2V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,18,52,28.7,0.1,35,48.3,0.2,140,54.3,0.4,14,1,0.9V,,,"(3,110)",NEAR CHOSHI CITY
,18,58,13.3,0.0,37,44.4,0.1,139,55.9,0.1,8,1,1.1V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,18,59,42.6,0.0,35,55.2,0.1,140,28.3,0.2,15,1,1.2V,,,"(3, 87)",SOUTHERN IBARAKI PREF
,18,59,59.2,0.0,38,54.9,0.0,140,51.6,0.1,7,0,1.2V,,,"(2, 49)",SOUTHERN IWATE PREF
,19,00,44.5,0.0,34,49.2,0.1,136,43.5,0.1,15,1,0.7V,,,"(5,209)",ISE BAY REGION
,19,02,40.2,0.1,35,44.0,0.3,140,45.0,0.4,17,1,1.1V,,,"(3,110)",NEAR CHOSHI CITY
,19,05,22.0,0.0,33,53.1,0.1,135,56.5,0.1,16,0,0.7V,,,"(5,200)",SOUTHERN MIE PREF
,19,06,36.1,0.1,35,55.4,0.4,141,02.5,0.7,17,2,1.5V,,,"(3,111)",E OFF IBARAKI PREF
,19,07,26.2,0.3,35,06.7,0.8,141,10.5,1.7,40,,1.3v,,,"(3,109)",E OFF BOSO PENINSULA
,19,08,23.3,0.1,37,09.4,0.2,141,11.6,0.7,24,1,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,19,08,41.4,0.1,36,48.4,0.3,141,00.5,0.8,47,1,1.6V,,,"(3,111)",E OFF IBARAKI PREF
,19,14,03.2,0.1,37,07.6,0.3,141,20.1,0.9,36,1,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,19,17,11.0,0.0,37,07.6,0.1,140,38.0,0.1,5,2,1.0V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,19,17,30.2,0.0,43,17.1,0.4,143,59.2,0.3,6,2,0.5V,,,"(1,  8)",KUSHIRO REGION
,19,18,54.2,0.2,24,39.6,0.5,121,49.7,0.6,82,2,4.1D,4.3V,,"(8,311)",TAIWAN REGION
,19,20,28.2,0.2,42,50.5,0.7,142,15.2,0.7,17,2,0.4V,,,"(1,  3)",KAMIKAWA-SORACHI REGION
,19,21,11.4,0.0,37,43.5,0.1,139,20.4,0.2,6,1,0.4V,,,"(4,131)",NE NIIGATA PREF
,19,22,36.1,0.1,36,06.4,0.7,139,09.9,0.9,19,1,0.8V,,,"(3, 90)",WESTERN SAITAMA PREF
,19,24,45.2,0.0,36,09.3,0.0,137,26.4,0.1,8,1,0.9V,,,"(4,141)",NORTHERN GIFU PREF
,19,25,37.4,0.1,36,33.6,0.3,141,09.5,0.9,52,2,1.8V,,,"(3,111)",E OFF IBARAKI PREF
,19,26,43.4,0.0,37,43.0,0.1,139,20.7,0.2,5,2,1.5V,,1,"(4,131)",NE NIIGATA PREF
,19,27,44.9,0.0,39,05.9,0.1,140,52.4,0.1,9,1,2.3V,,,"(2, 49)",SOUTHERN IWATE PREF
,19,33,38.1,0.0,37,44.4,0.1,139,55.8,0.2,7,1,0.8V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,19,36,49.9,0.0,36,49.6,0.0,140,38.9,0.2,8,0,0.9V,,,"(3, 86)",NORTHERN IBARAKI PREF
,19,37,07.3,0.0,36,49.6,0.1,138,36.1,0.1,8,1,0.1V,,,"(4,144)",NORTHERN NAGANO PREF
,19,37,55.1,0.1,36,30.1,0.3,141,07.7,1.0,43,2,1.4V,,,"(3,111)",E OFF IBARAKI PREF
,19,41,35.6,0.0,39,34.7,0.1,142,07.6,0.5,48,1,2.8V,,,"(2, 62)",E OFF IWATE PREF
,19,41,50.8,0.0,36,47.3,0.0,140,32.5,0.1,10,0,1.7V,,,"(3, 86)",NORTHERN IBARAKI PREF
,19,49,20.0,0.1,36,19.2,0.3,140,59.9,0.9,44,2,2.0V,,,"(3,111)",E OFF IBARAKI PREF
,19,50,38.7,0.1,43,16.1,0.6,146,01.7,0.8,47,1,2.2V,,,"(1, 27)",OFF NEMURO PENINSULA
,19,50,46.0,0.0,35,20.2,0.1,138,43.7,0.2,13,1,0.4V,,,"(4,153)",MT. FUJI REGION
,19,52,27.1,0.1,35,48.4,0.6,141,12.4,0.8,34,1,1.3V,,,"(3,110)",NEAR CHOSHI CITY
,19,56,43.5,0.0,37,14.2,0.1,136,43.7,0.3,10,1,0.9V,,,"(4,135)",NOTO PENINSULA REGION
,19,58,54.3,0.1,32,46.6,1.5,138,17.4,1.0,39,,2.7V,,,"(4,171)",FAR S OFF TOKAI DISTRICT
,20,01,53.4,0.2,34,40.1,0.7,140,37.7,0.7,53,2,1.7V,,,"(3,108)",SE OFF BOSO PENINSULA
,20,04,27.4,0.0,33,56.0,0.0,135,16.3,0.1,7,1,0.5V,,,"(5,191)",CENTRAL WAKAYAMA PREF
,20,04,35.1,0.1,36,53.6,0.3,141,13.6,0.9,46,1,1.5V,,,"(3,111)",E OFF IBARAKI PREF
,20,06,05.9,0.0,35,12.7,0.0,133,05.0,0.0,5,0,0.1V,,,"(6,222)",WESTERN TOTTORI PREF
,20,09,39.9,0.0,37,02.1,0.1,140,39.9,0.1,11,1,1.6V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,20,17,33.2,0.3,36,54.1,0.6,142,35.1,1.6,49,,2.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,20,19,31.5,0.1,36,26.7,0.3,140,58.0,0.8,40,1,1.0V,,,"(3,111)",E OFF IBARAKI PREF
,20,20,24.2,0.0,40,01.5,0.1,140,32.9,0.2,9,1,0.8V,,,"(2, 46)",NORTHERN AKITA PREF
,20,23,39.4,0.1,38,16.6,0.5,142,16.5,0.8,35,2,2.4V,,,"(2, 65)",E OFF MIYAGI PREF
,20,24,00.0,0.1,36,17.1,0.3,141,00.6,0.8,44,1,1.7V,,,"(3,111)",E OFF IBARAKI PREF
,20,26,32.6,0.0,36,40.2,0.1,140,33.5,0.1,9,0,1.1V,,,"(3, 86)",NORTHERN IBARAKI PREF
,20,26,43.5,0.0,35,12.6,0.1,137,42.7,0.1,13,1,0.4V,,,"(4,149)",SOUTHERN NAGANO PREF
,20,29,04.4,0.1,36,25.5,0.2,140,35.9,0.5,52,1,1.6V,,,"(3, 86)",NORTHERN IBARAKI PREF
,20,30,20.6,0.3,37,14.9,0.8,142,19.2,1.6,11,,2.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,20,30,31.7,0.0,35,12.2,0.2,137,14.2,0.2,43,1,0.0V,,,"(4,161)",CENTRAL AICHI PREF
,20,31,32.8,0.0,34,17.0,0.1,132,06.2,0.1,13,1,0.3V,,,"(6,227)",WESTERN HIROSHIMA PREF
,20,32,15.6,0.0,40,03.2,0.1,140,27.5,0.1,9,1,1.9V,,,"(2, 46)",NORTHERN AKITA PREF
,20,34,29.1,0.0,36,41.7,0.1,140,37.4,0.2,8,1,1.1V,,,"(3, 86)",NORTHERN IBARAKI PREF
,20,34,53.4,0.7,36,11.0,1.6,142,06.5,3.7,17,,2.0V,,,"(3,112)",FAR E OFF IBARAKI PREF
,20,36,39.5,0.0,37,29.0,0.1,140,13.5,0.1,14,1,0.5V,,,"(2, 55)",MID FUKUSHIMA PREF
,20,39,41.6,0.1,37,45.6,0.2,141,54.5,0.6,20,2,2.6V,,,"(2, 68)",SE OFF MIYAGI PREF
,20,40,23.9,0.0,39,46.9,0.1,139,43.7,0.3,14,1,3.0V,,1,"(2, 45)",OGA PENINSULA REGION
,20,40,47.8,0.0,36,01.7,0.1,137,33.9,0.1,8,1,1.4V,,,"(4,148)",WESTERN NAGANO PREF
,20,41,50.7,0.0,36,20.6,0.1,136,43.9,0.1,6,1,1.4V,,,"(4,136)",ISHIKAWA PREF
,20,42,20.4,0.1,35,59.1,0.5,141,01.8,1.0,30,2,1.5V,,,"(3,111)",E OFF IBARAKI PREF
,20,42,44.0,0.0,33,27.7,0.2,135,45.6,0.2,27,1,0.7V,,,"(5,192)",SOUTHERN WAKAYAMA PREF
19,20,43,12.6,0.1,36,25.3,0.2,140,57.2,0.6,37,1,1.7V,,,"(3,111)",E OFF IBARAKI PREF
,20,48,26.7,0.3,35,49.4,1.7,141,26.1,1.7,26,5,1.3V,,,"(3,112)",FAR E OFF IBARAKI PREF
,20,50,22.5,0.0,36,46.7,0.1,140,34.7,0.2,7,1,2.0V,,,"(3, 86)",NORTHERN IBARAKI PREF
,20,52,29.5,0.1,28,39.3,0.7,129,34.8,0.8,13,4,1.6v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,20,56,06.7,0.0,36,46.0,0.0,140,34.1,0.1,9,0,1.0V,,,"(3, 86)",NORTHERN IBARAKI PREF
,20,58,19.1,0.0,36,57.0,0.0,139,25.3,0.1,5,1,1.0V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,21,03,09.1,0.0,40,02.4,0.1,140,32.7,0.2,8,2,1.3V,,,"(2, 46)",NORTHERN AKITA PREF
,21,03,28.0,0.1,36,19.6,0.4,139,56.8,0.4,74,1,0.9V,,,"(3, 88)",SW IBARAKI PREF
,21,04,58.0,0.0,36,49.4,0.2,138,38.6,0.3,6,3,1.1V,,,"(4,144)",NORTHERN NAGANO PREF
,21,06,15.9,0.0,40,02.1,0.1,140,32.9,0.2,10,1,0.7V,,,"(2, 46)",NORTHERN AKITA PREF
,21,06,49.9,0.2,35,41.2,0.4,140,57.7,1.0,13,1,2.7V,,,"(3,110)",NEAR CHOSHI CITY
,21,09,15.8,0.1,36,31.7,0.2,140,52.1,0.5,47,1,1.5V,,,"(3,111)",E OFF IBARAKI PREF
,21,09,45.8,0.0,33,53.1,0.0,135,56.5,0.1,17,0,1.1V,,,"(5,200)",SOUTHERN MIE PREF
,21,13,48.1,0.0,34,06.1,0.2,135,40.5,0.2,53,1,0.8V,,,"(5,193)",SOUTHERN NARA PREF
,21,15,05.2,0.2,35,42.5,0.5,140,05.6,0.8,66,2,2.2V,,,"(3, 93)",CENTRAL CHIBA PREF
,21,16,06.7,0.1,40,26.6,0.2,139,16.8,0.5,17,2,1.7V,,,"(2, 59)",W OFF AOMORI PREF
,21,16,13.7,0.0,36,06.9,0.0,137,22.5,0.1,12,0,0.5V,,,"(4,141)",NORTHERN GIFU PREF
,21,18,34.1,0.0,36,49.1,0.0,140,34.5,0.1,6,0,1.3V,,,"(3, 86)",NORTHERN IBARAKI PREF
,21,19,52.7,0.0,36,43.7,0.0,140,35.1,0.1,9,0,0.7V,,,"(3, 86)",NORTHERN IBARAKI PREF
,21,24,35.0,0.1,36,44.9,0.3,140,58.5,0.6,49,1,0.9V,,,"(3,111)",E OFF IBARAKI PREF
,21,25,14.6,0.0,36,56.9,0.0,140,39.6,0.1,6,1,0.8V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,21,26,36.2,0.0,36,49.2,0.0,140,34.5,0.1,6,0,1.3V,,,"(3, 86)",NORTHERN IBARAKI PREF
,21,27,15.8,0.0,36,49.1,0.1,140,34.2,0.2,6,1,1.7V,,,"(3, 86)",NORTHERN IBARAKI PREF
,21,29,08.2,0.1,36,14.4,0.2,140,54.0,0.6,47,1,2.3V,,,"(3,111)",E OFF IBARAKI PREF
,21,30,18.9,0.2,37,26.3,0.5,142,38.9,0.9,11,,3.2V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF
,21,48,42.5,0.0,36,43.1,0.0,140,36.1,0.1,7,0,1.6V,,,"(3, 86)",NORTHERN IBARAKI PREF
,21,57,51.3,0.0,33,50.9,0.1,134,58.1,0.0,12,1,0.6V,,,"(5,207)",S PART OF KII CHANNEL
,21,58,24.4,0.0,37,03.3,0.0,140,30.5,0.1,7,1,1.7V,,,"(2, 55)",MID FUKUSHIMA PREF
,22,01,19.6,0.0,37,43.6,0.1,139,58.4,0.1,9,1,0.9V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,22,01,28.2,0.0,33,00.1,0.1,130,35.7,0.1,11,0,0.7V,,,"(7,264)",NORTHERN ARIAKEKAI REG
,22,02,44.8,0.0,37,03.4,0.0,137,14.5,0.1,16,1,0.7V,,,"(4,166)",TOYAMA BAY REGION
,22,03,49.3,0.0,36,49.5,0.2,138,38.2,0.2,9,1,0.5V,,,"(4,144)",NORTHERN NAGANO PREF
,22,04,37.9,0.0,40,02.1,0.1,140,32.7,0.1,9,1,0.9V,,,"(2, 46)",NORTHERN AKITA PREF
,22,08,33.8,0.1,37,02.1,0.2,141,14.2,0.5,23,1,2.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,22,11,44.4,0.0,37,43.7,0.1,139,58.4,0.1,8,1,1.0V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,22,11,58.4,0.0,37,43.7,0.1,139,58.4,0.1,8,1,1.2V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,22,12,08.3,0.0,37,04.6,0.1,140,40.7,0.2,10,1,1.3V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,22,12,34.9,0.0,36,59.9,0.1,138,37.0,0.2,10,1,1.4V,,,"(4,132)",MID NIIGATA PREF
,22,16,03.6,0.0,36,09.3,0.0,137,26.5,0.1,8,0,0.4V,,,"(4,141)",NORTHERN GIFU PREF
,22,18,32.9,0.1,38,15.4,0.5,142,07.7,0.9,41,1,2.7V,,,"(2, 65)",E OFF MIYAGI PREF
,22,20,48.3,0.1,36,00.0,0.3,139,54.4,0.3,29,1,0.9V,,,"(3, 88)",SW IBARAKI PREF
,22,21,26.7,0.0,36,49.1,0.2,138,38.2,0.2,7,2,0.7V,,,"(4,144)",NORTHERN NAGANO PREF
,22,23,07.2,0.2,37,58.3,0.7,144,07.3,1.1,33,,4.2V,,,"(8,327)",FAR E OFF NORTH HONSHU
,22,29,10.6,0.0,36,51.1,0.1,140,30.8,0.1,6,1,1.0V,,,"(2, 55)",MID FUKUSHIMA PREF
,22,30,19.8,0.1,32,29.0,0.3,131,38.2,0.5,53,1,0.4V,,,"(7,278)",NORTHERN MIYAZAKI PREF
,22,33,42.6,0.1,36,17.2,0.3,141,01.8,0.8,45,2,2.4V,,,"(3,111)",E OFF IBARAKI PREF
,22,37,56.3,0.0,36,22.5,0.1,137,37.0,0.1,3,1,0.8V,,,"(4,143)",HIDA MOUNTAINS REGION
,22,41,34.9,0.2,37,59.3,0.6,143,11.1,1.1,33,,3.2V,,,"(2, 64)",FAR E OFF MIYAGI PREF
,22,42,45.2,0.0,35,18.3,0.1,138,43.2,0.2,18,1,0.9V,,,"(4,153)",MT. FUJI REGION
,22,46,23.3,0.1,37,02.0,0.2,141,14.8,0.5,23,1,3.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,22,47,13.4,0.0,34,51.1,0.1,137,50.2,0.1,19,1,0.8V,,,"(4,158)",SW SHIZUOKA PREF
,22,47,50.1,0.1,38,52.2,0.3,141,59.1,0.6,47,1,3.1V,,1,"(2, 66)",KINKAZAN REGION
,22,52,47.4,0.0,35,05.3,0.1,132,40.2,0.1,10,1,1.5V,,,"(6,224)",SHIMANE HIROSHIMA BORDER
,22,54,02.0,0.0,35,05.4,0.1,132,40.2,0.1,8,1,0.2V,,,"(6,224)",SHIMANE HIROSHIMA BORDER
,22,55,22.2,0.0,36,45.0,0.0,140,35.6,0.1,8,0,1.1V,,,"(3, 86)",NORTHERN IBARAKI PREF
,22,57,36.2,0.3,35,04.8,1.1,139,57.7,1.1,66,2,1.1V,,,"(3, 95)",SOUTHERN BOSO PENINSULA
,23,00,01.4,0.0,35,51.6,0.1,138,07.3,0.1,9,1,0.4V,,,"(4,150)",AKAISHI MOUNTAINS REG
,23,04,18.0,0.0,36,30.6,0.1,140,56.1,0.3,12,1,1.3V,,,"(3,111)",E OFF IBARAKI PREF
,23,07,19.3,0.0,36,49.4,0.2,138,35.7,0.3,6,3,0.7V,,,"(4,144)",NORTHERN NAGANO PREF
,23,08,10.8,0.3,35,47.9,1.3,142,10.5,1.7,62,,1.9V,,,"(3,113)",FAR E OFF KANTO
,23,08,11.1,0.2,30,59.6,0.7,131,45.8,1.4,43,3,2.3V,,,"(7,299)",SE OFF OSUMI PEN
,23,08,29.5,0.0,39,54.0,0.1,140,22.8,0.1,4,1,1.9V,,,"(2, 46)",NORTHERN AKITA PREF
,23,11,25.2,0.1,36,15.2,0.3,140,53.3,0.7,40,1,1.7V,,,"(3,111)",E OFF IBARAKI PREF
,23,12,42.9,0.0,37,08.7,0.1,140,21.7,0.1,7,1,0.7V,,,"(2, 55)",MID FUKUSHIMA PREF
,23,13,38.9,0.1,37,06.4,0.2,141,04.7,0.7,33,1,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,23,14,57.3,0.0,36,39.8,0.0,140,36.8,0.1,7,0,0.9V,,,"(3, 86)",NORTHERN IBARAKI PREF
,23,15,11.9,0.0,37,43.8,0.1,139,58.3,0.2,7,1,0.9V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,15,58.2,0.0,37,02.2,0.0,139,21.3,0.1,7,0,1.9V,,1,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,16,28.1,0.0,37,03.1,0.0,140,30.6,0.1,7,1,1.3V,,,"(2, 55)",MID FUKUSHIMA PREF
,23,18,10.7,0.2,36,48.9,0.3,138,37.6,0.4,1,4,0.4V,,,"(4,144)",NORTHERN NAGANO PREF
,23,19,49.7,0.0,33,49.5,0.1,134,58.8,0.1,12,1,2.3V,,,"(5,207)",S PART OF KII CHANNEL
,23,21,07.1,0.1,35,55.0,0.2,140,53.6,0.4,28,1,0.7V,,,"(3,110)",NEAR CHOSHI CITY
,23,22,25.5,0.1,38,20.9,0.5,143,49.1,0.7,42,,3.1V,,,"(2, 64)",FAR E OFF MIYAGI PREF
,23,22,43.7,0.1,35,50.8,0.3,140,28.1,0.5,31,1,0.6V,,,"(3, 92)",NORTHERN CHIBA PREF
,23,23,24.2,0.0,35,44.4,0.1,138,13.9,0.2,4,2,0.6V,,,"(4,150)",AKAISHI MOUNTAINS REG
,23,25,37.8,0.0,35,29.7,0.1,136,50.0,0.1,8,1,1.5V,,,"(4,139)",SW GIFU PREF
,23,27,58.6,0.0,34,11.9,0.2,135,16.2,0.2,4,1,0.7V,,,"(5,190)",NW WAKAYAMA PREF
,23,28,51.0,0.2,38,12.7,0.8,144,08.4,1.1,46,,3.2V,,,"(8,327)",FAR E OFF NORTH HONSHU
,23,31,04.7,0.0,34,04.6,0.1,135,17.7,0.1,10,1,0.2V,,,"(5,190)",NW WAKAYAMA PREF
,23,31,23.4,0.1,36,16.2,0.3,140,55.1,0.7,43,1,1.3V,,,"(3,111)",E OFF IBARAKI PREF
,23,32,31.8,0.0,37,10.8,0.1,140,41.5,0.1,5,1,1.1V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,23,32,33.6,0.1,35,48.8,0.2,140,55.6,0.5,10,1,1.0V,,,"(3,110)",NEAR CHOSHI CITY
,23,36,07.9,0.1,35,27.9,0.4,140,51.0,0.4,21,1,0.8V,,,"(3,110)",NEAR CHOSHI CITY
,23,36,24.6,0.1,35,39.6,0.2,140,45.3,0.2,14,1,0.6V,,,"(3,110)",NEAR CHOSHI CITY
,23,38,40.0,0.0,33,57.2,0.1,134,04.0,0.1,7,1,0.5V,,,"(6,231)",TOKUSHIMA PREF
,23,41,15.4,0.0,37,40.5,0.1,139,55.8,0.2,8,1,0.4V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,42,41.9,0.2,27,58.7,1.0,129,20.1,1.3,44,2,0.9v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,23,43,18.6,0.0,36,57.0,0.0,140,40.7,0.1,6,1,0.7V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,23,43,37.0,0.0,37,44.0,0.1,139,58.1,0.1,8,1,1.3V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,44,18.1,0.1,36,48.6,0.3,141,02.5,0.8,28,2,0.6v,,,"(3,111)",E OFF IBARAKI PREF
,23,46,12.3,0.2,41,55.2,0.6,146,27.4,0.9,20,,2.6V,,,"(8,326)",FAR SE OFF HOKKAIDO
,23,46,22.3,0.0,37,43.7,0.1,139,58.3,0.1,9,1,2.3V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,47,25.2,0.0,37,43.6,0.1,139,58.1,0.1,6,1,1.0V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,47,36.7,0.0,37,43.4,0.1,139,58.3,0.1,9,1,1.3V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,49,03.1,0.0,37,43.5,0.1,139,58.2,0.1,8,1,0.9V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,49,25.8,0.0,37,43.7,0.1,139,58.0,0.1,8,1,0.8V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,50,00.6,0.0,38,30.9,0.1,139,59.9,0.1,7,1,0.6V,,,"(2, 52)",NORTHERN YAMAGATA PREF
,23,50,22.7,0.1,36,50.3,0.3,141,01.1,0.7,49,1,1.1V,,,"(3,111)",E OFF IBARAKI PREF
,23,51,21.8,0.0,37,43.8,0.1,139,58.3,0.1,7,1,1.2V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,51,26.7,0.0,37,43.4,0.1,139,58.5,0.1,9,1,1.6V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,51,53.0,0.0,36,57.1,0.0,140,36.7,0.2,8,0,1.1V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,23,52,41.0,0.0,37,43.9,0.1,139,58.2,0.1,8,1,1.6V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,54,46.0,0.0,37,13.5,0.1,140,54.2,0.3,5,0,0.9V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,23,56,19.6,0.1,37,02.6,0.2,141,14.3,0.4,18,1,1.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,23,59,03.4,0.3,36,35.3,0.8,141,24.9,1.5,41,,1.4V,,,"(3,111)",E OFF IBARAKI PREF
,23,59,17.1,0.0,32,03.0,0.0,130,43.9,0.0,8,1,1.4V,,,"(7,272)",EBINO REGION S KYUSHU
,23,59,51.2,0.0,37,43.6,0.1,139,58.4,0.1,8,1,1.4V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
20,00,00,11.7,0.2,35,41.8,0.5,140,07.4,0.8,64,2,1.4V,,,"(3, 93)",CENTRAL CHIBA PREF
,00,00,23.9,0.0,37,43.6,0.1,139,58.4,0.1,7,1,1.2V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,00,01,10.1,0.1,38,47.5,0.4,142,10.8,0.7,38,1,2.9V,,,"(2, 65)",E OFF MIYAGI PREF
20,00,01,19.6,0.0,37,43.9,0.1,139,58.3,0.1,7,1,1.1V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,00,03,38.0,0.4,36,44.9,0.9,142,15.2,2.1,16,,2.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,00,04,25.2,0.1,38,26.5,0.3,142,04.9,0.7,33,1,2.8V,,,"(2, 65)",E OFF MIYAGI PREF
,00,04,32.1,0.0,36,09.3,0.1,137,26.2,0.1,9,1,0.1V,,,"(4,141)",NORTHERN GIFU PREF
,00,06,51.3,0.0,36,03.2,0.1,137,35.0,0.1,9,1,0.2V,,,"(4,148)",WESTERN NAGANO PREF
,00,08,05.9,0.0,38,19.2,0.1,140,41.5,0.2,11,1,1.4V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,00,08,20.1,0.2,36,13.7,0.4,140,54.2,1.1,42,2,1.2V,,,"(3,111)",E OFF IBARAKI PREF
,00,08,32.4,0.0,38,19.3,0.1,140,41.6,0.2,11,1,0.9V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,00,08,47.9,0.1,38,19.6,0.3,140,41.6,0.6,10,2,0.8V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,00,09,44.5,0.1,38,18.6,0.2,140,42.3,0.4,10,1,0.8V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,00,10,31.1,0.2,38,48.2,0.6,142,21.8,1.1,34,3,1.6V,,,"(2, 65)",E OFF MIYAGI PREF
,00,12,16.2,0.0,36,45.0,0.0,140,35.4,0.1,8,0,0.4V,,,"(3, 86)",NORTHERN IBARAKI PREF
,00,13,33.9,0.0,37,44.0,0.1,139,58.2,0.1,8,1,1.4V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,00,13,54.9,0.0,36,49.6,0.2,138,36.7,0.2,7,2,0.4V,,,"(4,144)",NORTHERN NAGANO PREF
,00,14,44.9,0.0,37,43.4,0.1,139,58.2,0.1,9,1,0.9V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,00,15,02.7,0.2,36,49.3,0.2,138,37.3,0.2,1,3,0.9V,,,"(4,144)",NORTHERN NAGANO PREF
,00,17,42.1,0.0,35,05.7,0.1,132,39.9,0.1,9,1,1.1V,,,"(6,224)",SHIMANE HIROSHIMA BORDER
,00,19,36.2,0.1,36,04.4,0.2,140,25.4,0.3,32,1,2.0V,,,"(3, 87)",SOUTHERN IBARAKI PREF
,00,22,39.1,0.1,36,23.6,0.3,141,03.5,0.8,17,2,1.3V,,,"(3,111)",E OFF IBARAKI PREF
,00,24,54.8,0.0,38,18.2,0.1,140,41.5,0.1,11,1,1.1v,,,"(2, 51)",SOUTHERN MIYAGI PREF
,00,24,56.1,0.0,36,59.8,0.0,140,32.5,0.1,8,0,0.6V,,,"(2, 55)",MID FUKUSHIMA PREF
,00,25,28.6,0.2,37,01.0,0.4,141,07.2,1.0,27,1,1.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,00,25,44.4,0.4,37,19.0,1.1,142,29.6,1.6,0,,2.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,00,25,49.9,0.2,37,01.4,0.8,141,09.9,1.7,55,3,1.0V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,00,25,55.3,0.1,43,32.0,0.3,140,41.0,0.5,10,2,1.2V,,,"(1, 20)",ISHIKARI BAY REGION
,00,28,10.1,0.0,38,18.9,0.2,140,41.6,0.3,11,1,,,,"(2, 51)",SOUTHERN MIYAGI PREF
,00,28,10.9,0.0,36,57.2,0.0,140,36.7,0.1,8,1,1.5V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,00,28,47.6,0.1,32,25.8,0.3,129,45.7,0.5,12,1,0.2V,,,"(7,283)",W OFF AMAKUSA ISLAND
,00,29,50.6,0.1,38,40.4,0.4,142,26.2,0.7,26,3,1.8V,,,"(2, 65)",E OFF MIYAGI PREF
,00,32,39.6,0.0,37,40.2,0.2,139,55.9,0.1,8,1,0.8V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
